Card ID,Card Name,Card URL,Card Description,Labels,Members,Due Date,Attachment Count,Attachment Links,Checklist Item Total Count,Checklist Item Completed Count,Vote Count,Comment Count,Last Activity Date,List ID,List Name,Board ID,Board Name,Archived
5b314f76e423d54afe2953c5,Welcome - Setup (0.5),https://trello.com/c/YTyLt92w/1-welcome-setup-05,,"In Class (blue), Steve (pink)",,,0,,0,0,0,0,2018-06-25T20:24:22.345Z,5b314f76e423d54afe2953ab,Day 1 - Wed June 27,5b314f76e423d54afe2953aa,Unit1Schedule - SD16,false
5b314f76e423d54afe2953c6,Simple Programs (1),https://trello.com/c/27ansEsW/2-simple-programs-1,,Steve (pink),,,0,,0,0,0,0,2018-06-25T20:24:22.351Z,5b314f76e423d54afe2953ab,Day 1 - Wed June 27,5b314f76e423d54afe2953aa,Unit1Schedule - SD16,false
5b314f76e423d54afe2953c7,Course Intro / Paperwork (0.5),https://trello.com/c/6WTdrWbA/3-course-intro-paperwork-05,,In Class (blue),,,0,,0,0,0,0,2018-06-25T20:24:22.356Z,5b314f76e423d54afe2953ab,Day 1 - Wed June 27,5b314f76e423d54afe2953aa,Unit1Schedule - SD16,false
5b314f76e423d54afe2953c8,VariablesAndConstants (1),https://trello.com/c/K2drtbSZ/4-variablesandconstants-1,,Steve (pink),,,0,,0,0,0,1,2018-06-27T20:19:07.477Z,5b314f76e423d54afe2953ab,Day 1 - Wed June 27,5b314f76e423d54afe2953aa,Unit1Schedule - SD16,false
5b314f76e423d54afe2953c9,IntroToMethods (0.75),https://trello.com/c/SGyXj2ms/5-introtomethods-075,,Steve (pink),,,0,,0,0,0,0,2018-06-25T20:24:22.368Z,5b314f76e423d54afe2953ab,Day 1 - Wed June 27,5b314f76e423d54afe2953aa,Unit1Schedule - SD16,false
5b314f76e423d54afe2953ca,ScreenOutput (1.5),https://trello.com/c/EstmidNM/6-screenoutput-15,,Steve (pink),,,0,,0,0,0,0,2018-06-25T20:24:22.375Z,5b314f76e423d54afe2953ab,Day 1 - Wed June 27,5b314f76e423d54afe2953aa,Unit1Schedule - SD16,false
5b314f76e423d54afe2953cb,Eclipse (1.5),https://trello.com/c/Hq09nPp8/7-eclipse-15,,Rob (green),,,0,,0,0,0,0,2018-06-25T20:24:22.381Z,5b314f76e423d54afe2953ab,Day 1 - Wed June 27,5b314f76e423d54afe2953aa,Unit1Schedule - SD16,false
5b314f76e423d54afe295424,"Catalog Review, Conduct Agreement (1)",https://trello.com/c/T8tT0IZo/96-catalog-review-conduct-agreement-1,,,,,0,,0,0,0,0,2018-06-25T20:24:22.843Z,5b314f76e423d54afe2953ac,Day 2 - Thu June 28,5b314f76e423d54afe2953aa,Unit1Schedule - SD16,false
5b314f76e423d54afe2953cc,Eclipse 2 (1),https://trello.com/c/tezv4w8C/8-eclipse-2-1,,Rob (green),,,0,,0,0,0,0,2018-06-25T20:24:22.386Z,5b314f76e423d54afe2953ac,Day 2 - Thu June 28,5b314f76e423d54afe2953aa,Unit1Schedule - SD16,false
5b314f76e423d54afe2953cd,Expressions (2),https://trello.com/c/sn3WycHn/9-expressions-2,,Denise (orange),,,0,,0,0,0,0,2018-06-25T20:24:22.391Z,5b314f76e423d54afe2953ac,Day 2 - Thu June 28,5b314f76e423d54afe2953aa,Unit1Schedule - SD16,false
