Card ID,Card Name,Card URL,Card Description,Labels,Members,Due Date,Attachment Count,Attachment Links,Checklist Item Total Count,Checklist Item Completed Count,Vote Count,Comment Count,Last Activity Date,List ID,List Name,Board ID,Board Name,Archived
5cb74d60a0be28493386abb0,Service Layer,https://trello.com/c/8j4bUMur/47-service-layer,"Does not have a good place yet. Useful for REST and DTO's. Useful in general, but could confuse if thrown in with JPA.",,,,0,,0,0,0,0,2019-04-17T15:59:29.155Z,5cb74d60a0be28493386ab66,Icebox,5cb74d60a0be28493386ab65,Unit2Schedule - SD20,false
5cb74d60a0be28493386abdd,OCP/Final Mock,https://trello.com/c/fVA3hT3t/92-ocp-final-mock,,In Class (blue),,,0,,0,0,0,0,2019-04-17T15:59:28.651Z,5cb74d60a0be28493386ab67,Day 1 - Mon 4/22,5cb74d60a0be28493386ab65,Unit2Schedule - SD20,false
5cb74d60a0be28493386abde,WebIntro,https://trello.com/c/qwmCvw1Y/93-webintro,,Steve (pink),,,0,,0,0,0,0,2019-04-19T20:18:47.790Z,5cb74d60a0be28493386ab67,Day 1 - Mon 4/22,5cb74d60a0be28493386ab65,Unit2Schedule - SD20,false
5cb74d60a0be28493386abdf,HTML Basics,https://trello.com/c/vsSTmgKd/94-html-basics,,Rob (green),,,0,,0,0,0,0,2019-04-19T20:19:05.085Z,5cb74d60a0be28493386ab67,Day 1 - Mon 4/22,5cb74d60a0be28493386ab65,Unit2Schedule - SD20,false
5cb74d60a0be28493386abe4,HTML Self-study,https://trello.com/c/AeSV4sLu/99-html-self-study,,Rob (green),,,0,,0,0,0,0,2019-04-19T20:19:17.140Z,5cb74d60a0be28493386ab67,Day 1 - Mon 4/22,5cb74d60a0be28493386ab65,Unit2Schedule - SD20,false
5cb74d60a0be28493386abe0,HTML Assessment,https://trello.com/c/xVDopoQ6/95-html-assessment,,,,,0,,0,0,0,0,2019-04-17T15:59:28.621Z,5cb74d60a0be28493386ab67,Day 1 - Mon 4/22,5cb74d60a0be28493386ab65,Unit2Schedule - SD20,false
5cbf2f43e2a342068d36a510,Grade HTMLAssessment,https://trello.com/c/xiUP6RFc/108-grade-htmlassessment,,"Grade (blue), Steve (pink)",,,0,,0,0,0,0,2019-04-23T16:31:26.482Z,5cb74d60a0be28493386ab68,Day 2 - Tue 4/23,5cb74d60a0be28493386ab65,Unit2Schedule - SD20,false
5cb74d60a0be28493386abe1,CSS Basics,https://trello.com/c/8CB7dEsc/96-css-basics,,Rob (green),,,0,,0,0,0,0,2019-04-19T20:19:48.068Z,5cb74d60a0be28493386ab68,Day 2 - Tue 4/23,5cb74d60a0be28493386ab65,Unit2Schedule - SD20,false
5cbf442a32a7f15eb119978b,CSS Self-study,https://trello.com/c/ojebP0h5/111-css-self-study,,,,,0,,0,0,0,0,2019-04-23T16:58:22.274Z,5cb74d60a0be28493386ab68,Day 2 - Tue 4/23,5cb74d60a0be28493386ab65,Unit2Schedule - SD20,false
5cb74d60a0be28493386abe3,Create AWS Accounts,https://trello.com/c/7ZaK9IHl/98-create-aws-accounts,,Rob (green),,,0,,0,0,0,0,2019-04-23T17:05:54.232Z,5cb74d60a0be28493386ab68,Day 2 - Tue 4/23,5cb74d60a0be28493386ab65,Unit2Schedule - SD20,false
