Card ID,Card Name,Card URL,Card Description,Labels,Members,Due Date,Attachment Count,Attachment Links,Checklist Item Total Count,Checklist Item Completed Count,Vote Count,Comment Count,Last Activity Date,List ID,List Name,Board ID,Board Name,Archived
5cb751d4c6596082848322fd,Introduction to RESTful Services (rest),https://trello.com/c/ge97nUmF/14-introduction-to-restful-services-rest,,Rob (green),,,0,,0,0,0,0,2019-04-17T16:18:29.852Z,5cb751d4c6596082848322d1,Day 1 - Wed 7/24,5cb751d4c6596082848322d0,Unit3Schedule - SD21 - 5-week,false
5cb751d4c6596082848322fe,Spring REST (rest),https://trello.com/c/yAbYdN2j/15-spring-rest-rest,"Project Config
Controller Config",Rob (green),,,0,,0,0,0,0,2019-04-17T16:18:29.837Z,5cb751d4c6596082848322d1,Day 1 - Wed 7/24,5cb751d4c6596082848322d0,Unit3Schedule - SD21 - 5-week,false
5cb751d4c659608284832301,Data Serialization (rest),https://trello.com/c/LAatY7fH/18-data-serialization-rest,"POJO to JSON
JSON to POJO
@JsonIgnore
@JsonManagedReference/@JsonBackReference",Rob (green),,,0,,0,0,0,0,2019-04-17T16:18:29.809Z,5cb751d4c6596082848322d1,Day 1 - Wed 7/24,5cb751d4c6596082848322d0,Unit3Schedule - SD21 - 5-week,false
5cb751d4c65960828483233d,Serialization Lab review,https://trello.com/c/tWwMJ8zq/78-serialization-lab-review,What is this?,Rob (green),,,0,,0,0,0,0,2019-07-24T21:26:45.786Z,5cb751d4c6596082848322d1,Day 1 - Wed 7/24,5cb751d4c6596082848322d0,Unit3Schedule - SD21 - 5-week,false
5cb751d4c659608284832328,Demos: sdvid (rest),https://trello.com/c/gQNIlKcE/57-demos-sdvid-rest,,Rob (green),,,0,,0,0,0,0,2019-07-24T20:34:43.408Z,5cb751d4c6596082848322d1,Day 1 - Wed 7/24,5cb751d4c6596082848322d0,Unit3Schedule - SD21 - 5-week,false
5cb751d4c659608284832302,Request/Response Objects (rest),https://trello.com/c/32q8Khgo/19-request-response-objects-rest,,Rob (green),,,0,,0,0,0,0,2019-07-24T22:03:44.243Z,5cb751d4c6596082848322d1,Day 1 - Wed 7/24,5cb751d4c6596082848322d0,Unit3Schedule - SD21 - 5-week,false
5cb751d4c659608284832345,REST Review,https://trello.com/c/KBcA8pHn/86-rest-review,,Rob (green),,,0,,0,0,0,0,2019-07-25T22:37:09.880Z,5cb751d4c6596082848322d2,Day 2 - Thu 7/25,5cb751d4c6596082848322d0,Unit3Schedule - SD21 - 5-week,false
5cb751d4c659608284832304,API Project (rest),https://trello.com/c/ct8dgpMG/21-api-project-rest,"Xtreme 9 Lives! part 1:
CRUD operations for Post

Provided with SQL databse (xtreme.sql) and Angular front end .zip",Rob (green),,,0,,0,0,0,0,2019-04-17T16:18:29.781Z,5cb751d4c6596082848322d2,Day 2 - Thu 7/25,5cb751d4c6596082848322d0,Unit3Schedule - SD21 - 5-week,false
5cb751d4c65960828483232f,API Project Review,https://trello.com/c/uxkiuHJY/64-api-project-review,,Rob (green),,,0,,0,0,0,0,2019-04-17T16:18:29.342Z,5cb751d4c6596082848322d2,Day 2 - Thu 7/25,5cb751d4c6596082848322d0,Unit3Schedule - SD21 - 5-week,false
5cb751d4c6596082848322fc,Intro To Spring Data JPA(data jpa),https://trello.com/c/rAfUGQij/13-intro-to-spring-data-jpadata-jpa,"Two pages, no labs.",Rob (green),,,0,,0,0,0,0,2019-07-25T16:39:38.480Z,5cb751d4c6596082848322d2,Day 2 - Thu 7/25,5cb751d4c6596082848322d0,Unit3Schedule - SD21 - 5-week,false
5cb751d4c65960828483232a,Repositories (data jpa),https://trello.com/c/cEPnNc7Z/59-repositories-data-jpa,"Four pages, 60 - 90 minute labs, then build-together JUnit testing.",Rob (green),,,0,,0,0,0,0,2019-07-25T17:01:18.364Z,5cb751d4c6596082848322d2,Day 2 - Thu 7/25,5cb751d4c6596082848322d0,Unit3Schedule - SD21 - 5-week,false
5d3a329251ff632cf3f2815c,Repositories Lab Review,https://trello.com/c/8FdrahRf/111-repositories-lab-review,,Rob (green),,,0,,0,0,0,0,2019-07-25T22:52:07.980Z,5cb751d4c6596082848322d3,Day 3 - Fri 7/26,5cb751d4c6596082848322d0,Unit3Schedule - SD21 - 5-week,false
5cb751d4c659608284832303,Review (rest),https://trello.com/c/DHeAo3N5/20-review-rest,"Review section from REST (HATEOAS, etc)",Rob (green),,,0,,0,0,0,0,2019-07-25T22:51:42.943Z,5cb751d4c6596082848322d3,Day 3 - Fri 7/26,5cb751d4c6596082848322d0,Unit3Schedule - SD21 - 5-week,false
5cb751d4c65960828483232b,Query Methods (data jpa),https://trello.com/c/BFVsDyvz/60-query-methods-data-jpa,,Rob (green),,,0,,0,0,0,0,2019-07-24T18:12:12.382Z,5cb751d4c6596082848322d3,Day 3 - Fri 7/26,5cb751d4c6596082848322d0,Unit3Schedule - SD21 - 5-week,false
5cb751d4c65960828483232c,More Queries (data jpa),https://trello.com/c/d0VgQ45C/61-more-queries-data-jpa,,Rob (green),,,0,,0,0,0,0,2019-07-25T16:39:40.993Z,5cb751d4c6596082848322d3,Day 3 - Fri 7/26,5cb751d4c6596082848322d0,Unit3Schedule - SD21 - 5-week,false
5cb751d4c659608284832305,API Project pt. 2 (data jpa),https://trello.com/c/LTxEYMDk/22-api-project-pt-2-data-jpa,"Xtreme 9 Lives! pt. 2
- Add Comment (Index, Create, Delete)
- Add sort by category
- Add search capabilities",Rob (green),,,0,,0,0,0,0,2019-07-25T16:39:51.353Z,5cb751d4c6596082848322d3,Day 3 - Fri 7/26,5cb751d4c6596082848322d0,Unit3Schedule - SD21 - 5-week,false
5cb751d4c659608284832346,Xtreme API review,https://trello.com/c/bj4S1XiI/87-xtreme-api-review,,Rob (green),,,0,,0,0,0,0,2019-04-17T16:18:29.115Z,5cb751d4c6596082848322d4,Day 4 - Mon 7/29,5cb751d4c6596082848322d0,Unit3Schedule - SD21 - 5-week,false
5cb751d4c6596082848322ff,Introduction to JS,https://trello.com/c/BVNhXMM4/16-introduction-to-js,,Rob (green),,,0,,0,0,0,0,2019-04-17T16:18:29.827Z,5cb751d4c6596082848322d4,Day 4 - Mon 7/29,5cb751d4c6596082848322d0,Unit3Schedule - SD21 - 5-week,false
5d39dc10f416b166a1a42921,Students Clone SD Repo,https://trello.com/c/SaKKxtK0/110-students-clone-sd-repo,,"In Class (blue), Rob (green)",,,0,,0,0,0,0,2019-07-25T16:43:07.867Z,5cb751d4c6596082848322d4,Day 4 - Mon 7/29,5cb751d4c6596082848322d0,Unit3Schedule - SD21 - 5-week,false
5cb751d4c659608284832300,Datatypes and variables,https://trello.com/c/P1xd7JoG/17-datatypes-and-variables,,Paul (red),,,0,,0,0,0,0,2019-07-25T16:42:35.810Z,5cb751d4c6596082848322d4,Day 4 - Mon 7/29,5cb751d4c6596082848322d0,Unit3Schedule - SD21 - 5-week,false
5cb751d4c659608284832307,Automatic type conversion,https://trello.com/c/PW53mGJE/24-automatic-type-conversion,,Rob (green),,,0,,0,0,0,0,2019-07-25T16:42:38.319Z,5cb751d4c6596082848322d4,Day 4 - Mon 7/29,5cb751d4c6596082848322d0,Unit3Schedule - SD21 - 5-week,false
5cb751d4c659608284832308,Control Flow,https://trello.com/c/jKjfrAfy/25-control-flow,,Alex (sky),,,0,,0,0,0,0,2019-07-29T21:50:49.202Z,5cb751d4c6596082848322d4,Day 4 - Mon 7/29,5cb751d4c6596082848322d0,Unit3Schedule - SD21 - 5-week,false
5cb751d4c659608284832306,Operators and Expressions,https://trello.com/c/evSDPmfX/23-operators-and-expressions,,Paul (red),,,0,,0,0,0,0,2019-07-29T17:06:07.586Z,5cb751d4c6596082848322d5,Day 5 - Tue 7/30,5cb751d4c6596082848322d0,Unit3Schedule - SD21 - 5-week,false
5cb751d4c659608284832309,Functions,https://trello.com/c/G7OlznRR/26-functions,,Paul (red),,,0,,0,0,0,0,2019-07-29T21:50:52.082Z,5cb751d4c6596082848322d5,Day 5 - Tue 7/30,5cb751d4c6596082848322d0,Unit3Schedule - SD21 - 5-week,false
