Card ID,Card Name,Card URL,Labels,Members,Due Date,Attachment Count,Attachment Links,Checklist Item Total Count,Checklist Item Completed Count,Vote Count,Comment Count,Last Activity Date,List ID,List Name,Board ID,Board Name,Archived
5babf730e993dd76322f4db8,SQL FilmQuery Command Line Homework,https://trello.com/c/BImP0jNg/13-sql-filmquery-command-line-homework,,,,0,,0,0,0,0,2018-09-26T21:16:32.304Z,5babf730e993dd76322f4d9b,Day 5 - Friday 10/5,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dbb,JavaWeb Intro,https://trello.com/c/2XEksx4Q/16-javaweb-intro,Steve (pink),,,0,,0,0,0,0,2018-09-26T21:16:32.320Z,5babf730e993dd76322f4d9c,Day 6 - Monday 10/8,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4df6,Dynamic Web Apps,https://trello.com/c/5EuzADQI/75-dynamic-web-apps,Steve (pink),,,0,,0,0,0,0,2018-09-26T21:16:32.604Z,5babf730e993dd76322f4d9c,Day 6 - Monday 10/8,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4df4,Web Data,https://trello.com/c/q32sjK2s/73-web-data,Steve (pink),,,0,,0,0,0,0,2018-09-26T21:16:32.595Z,5babf730e993dd76322f4d9c,Day 6 - Monday 10/8,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dbc,JSP Views,https://trello.com/c/6e9Sw9Od/17-jsp-views,Steve (pink),,,0,,0,0,0,0,2018-09-26T21:16:32.324Z,5babf730e993dd76322f4d9c,Day 6 - Monday 10/8,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4de5,Expression Language,https://trello.com/c/W6UqGzMc/58-expression-language,Steve (pink),,,0,,0,0,0,0,2018-09-26T21:16:32.525Z,5babf730e993dd76322f4d9c,Day 6 - Monday 10/8,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5bbcf8e24a0e0912bfb6a29d,NameGenerator Review (1),https://trello.com/c/ZHQPF7IE/87-namegenerator-review-1,Steve (pink),,,0,,0,0,0,0,2018-10-09T18:52:31.684Z,5babf730e993dd76322f4d9d,Day 7 - Tuesday 10/9,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4de6,Tag Libraries,https://trello.com/c/5QZwgAh9/59-tag-libraries,Steve (pink),,,0,,0,0,0,0,2018-09-26T21:16:32.531Z,5babf730e993dd76322f4d9d,Day 7 - Tuesday 10/9,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4df7,JSTL Stocks,https://trello.com/c/cwjcrS3T/76-jstl-stocks,Afternoon (lime),,,0,,0,0,0,0,2018-09-26T21:16:32.608Z,5babf730e993dd76322f4d9d,Day 7 - Tuesday 10/9,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4df1,DAO Pattern,https://trello.com/c/b2toDXvD/70-dao-pattern,Steve (pink),,,0,,0,0,0,0,2018-09-26T21:16:32.581Z,5babf730e993dd76322f4d9d,Day 7 - Tuesday 10/9,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4df5,DAOPatternPresidents,https://trello.com/c/JyqtsEdi/74-daopatternpresidents,In Class (blue),,,0,,0,0,0,0,2018-09-26T21:16:32.600Z,5babf730e993dd76322f4d9d,Day 7 - Tuesday 10/9,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4db9,Spring MVC Web,https://trello.com/c/3PoREK0h/14-spring-mvc-web,Steve (pink),,,0,,0,0,0,0,2018-10-09T13:57:56.819Z,5babf730e993dd76322f4d9d,Day 7 - Tuesday 10/9,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4e00,Menu Quiz,https://trello.com/c/0JtTzrbA/85-menu-quiz,Steve (pink),,,0,,0,0,0,0,2018-10-09T13:58:06.673Z,5babf730e993dd76322f4d9d,Day 7 - Tuesday 10/9,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dbd,Handling Requests,https://trello.com/c/EF5iurPe/18-handling-requests,Steve (pink),,,0,,0,0,0,0,2018-10-09T21:35:38.268Z,5babf730e993dd76322f4d9e,Day 8 - Wednesday 10/10,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dbe,Advanced Request Handling,https://trello.com/c/0DcilVP6/19-advanced-request-handling,Steve (pink),,,0,,0,0,0,0,2018-10-09T13:58:36.925Z,5babf730e993dd76322f4d9e,Day 8 - Wednesday 10/10,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dc9,Spring Tool Suite,https://trello.com/c/Xhghm0pt/30-spring-tool-suite,Rob (green),,,0,,0,0,0,0,2018-09-26T21:16:32.390Z,5babf730e993dd76322f4d9e,Day 8 - Wednesday 10/10,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dca,Dependency Management - Gradle,https://trello.com/c/BSCBPQiL/31-dependency-management-gradle,Rob (green),,,0,,0,0,0,0,2018-10-09T13:58:45.855Z,5babf730e993dd76322f4d9e,Day 8 - Wednesday 10/10,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dc0,Contexts and Objects,https://trello.com/c/7XLt6csE/21-contexts-and-objects,Steve (pink),,,0,,0,0,0,0,2018-10-10T22:45:28.014Z,5babf730e993dd76322f4d9e,Day 8 - Wednesday 10/10,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dfe,Servlet Quiz,https://trello.com/c/kjY5MlOk/83-servlet-quiz,Steve (pink),,,0,,0,0,0,0,2018-10-10T18:10:08.566Z,5babf730e993dd76322f4d9e,Day 8 - Wednesday 10/10,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dff,USStates Lab Review,https://trello.com/c/G90Nfbpy/84-usstates-lab-review,Steve (pink),,,0,,0,0,0,0,2018-09-26T21:16:32.658Z,5babf730e993dd76322f4d9f,Day 9 - Thursday 10/11,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dbf,Unit Testing Spring MVC,https://trello.com/c/WcIWE1oT/20-unit-testing-spring-mvc,Steve (pink),,,0,,0,0,0,0,2018-10-11T14:20:22.054Z,5babf730e993dd76322f4d9f,Day 9 - Thursday 10/11,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dc6,Validation,https://trello.com/c/mNUA5RbE/27-validation,Steve (pink),,,0,,0,0,0,0,2018-10-09T13:59:12.810Z,5babf730e993dd76322f4d9f,Day 9 - Thursday 10/11,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4df8,MySQL Workbench,https://trello.com/c/IzeZnh45/77-mysql-workbench,"Denise (orange), Rob (green)",,,0,,0,0,0,0,2018-09-26T21:16:32.612Z,5babf730e993dd76322f4d9f,Day 9 - Thursday 10/11,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dd1,SQL2 - DML,https://trello.com/c/ss3BLGuQ/38-sql2-dml,Denise (orange),,,0,,0,0,0,0,2018-09-26T21:16:32.426Z,5babf730e993dd76322f4d9f,Day 9 - Thursday 10/11,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dc3,SQL2 - JDBC - DML and Transactions,https://trello.com/c/meJFX8ID/24-sql2-jdbc-dml-and-transactions,Denise (orange),,,0,,0,0,0,0,2018-09-26T21:16:32.362Z,5babf730e993dd76322f4d9f,Day 9 - Thursday 10/11,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dc4,SQL2 - ORM for DML,https://trello.com/c/3JlTlBBZ/25-sql2-orm-for-dml,Denise (orange),,,0,,0,0,0,0,2018-09-26T21:16:32.367Z,5babf730e993dd76322f4da0,Day 10 - Friday 10/12,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dc7,Advanced Validation,https://trello.com/c/sA2Y1wTk/28-advanced-validation,Steve (pink),,,0,,0,0,0,0,2018-10-10T14:36:02.155Z,5babf730e993dd76322f4da0,Day 10 - Friday 10/12,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dc5,Spring MVC CRUD Film Site (weekend),https://trello.com/c/EfmjUJjx/26-spring-mvc-crud-film-site-weekend,Steve (pink),,,0,,0,0,0,0,2018-10-10T14:36:11.466Z,5babf730e993dd76322f4da0,Day 10 - Friday 10/12,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4df2,AWS EC2 MySQL,https://trello.com/c/Xct4YvER/71-aws-ec2-mysql,Rob (green),,,0,,0,0,0,0,2018-09-26T21:16:32.585Z,5babf730e993dd76322f4da1,Day 11 - Monday 10/15,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dba,AWS EC2 Tomcat,https://trello.com/c/K4bOYt4L/15-aws-ec2-tomcat,Rob (green),,,0,,0,0,0,0,2018-09-26T21:16:32.315Z,5babf730e993dd76322f4da1,Day 11 - Monday 10/15,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dfb,Attend SD16 Final Presentation,https://trello.com/c/ni0JaQpd/80-attend-sd16-final-presentation,,,,0,,0,0,0,0,2019-01-14T22:38:26.673Z,5babf730e993dd76322f4da1,Day 11 - Monday 10/15,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dd0,Present Spring MVC Film Site (1),https://trello.com/c/VdsGxbVe/37-present-spring-mvc-film-site-1,,,,0,,0,0,0,0,2018-09-26T21:16:32.422Z,5babf730e993dd76322f4da1,Day 11 - Monday 10/15,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dc1,Session,https://trello.com/c/2aIwZsjo/22-session,Steve (pink),,,0,,0,0,0,0,2018-09-26T21:16:32.349Z,5babf730e993dd76322f4da1,Day 11 - Monday 10/15,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dc2,Spring Session,https://trello.com/c/JLRksIoe/23-spring-session,Steve (pink),,,0,,0,0,0,0,2018-09-26T21:16:32.355Z,5babf730e993dd76322f4da1,Day 11 - Monday 10/15,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4df0,Login Lab Project,https://trello.com/c/3s7V6PLK/69-login-lab-project,,,,0,,0,0,0,0,2018-09-26T21:16:32.577Z,5babf730e993dd76322f4da1,Day 11 - Monday 10/15,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4e01,Review - Login Lab,https://trello.com/c/6S3Vpnrp/86-review-login-lab,Steve (pink),,,0,,0,0,0,0,2018-09-26T21:16:32.666Z,5babf730e993dd76322f4da2,Day 12 - Tuesday 10/16,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4de7,SQL2 - Outer Joins,https://trello.com/c/SWk9yYKU/60-sql2-outer-joins,Denise (orange),,,0,,0,0,0,0,2018-09-26T21:16:32.535Z,5babf730e993dd76322f4da2,Day 12 - Tuesday 10/16,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4de8,SQL2 - Aggregate Functions,https://trello.com/c/zeTjiKqz/61-sql2-aggregate-functions,Denise (orange),,,0,,0,0,0,0,2018-09-26T21:16:32.540Z,5babf730e993dd76322f4da2,Day 12 - Tuesday 10/16,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dd4,Introduction to the Java Persistence API,https://trello.com/c/98y7Ka8y/41-introduction-to-the-java-persistence-api,Denise (orange),,,0,,0,0,0,0,2018-09-26T21:16:32.443Z,5babf730e993dd76322f4da2,Day 12 - Tuesday 10/16,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4df3,Testing with JPA,https://trello.com/c/FHlXT721/72-testing-with-jpa,Denise (orange),,,0,,0,0,0,0,2018-09-26T21:16:32.590Z,5babf730e993dd76322f4da3,Day 13 - Wednesday 10/17,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dd8,Additional Mapping Annotations,https://trello.com/c/YJm0V8jt/45-additional-mapping-annotations,Denise (orange),,,0,,0,0,0,0,2018-09-26T21:16:32.462Z,5babf730e993dd76322f4da3,Day 13 - Wednesday 10/17,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dd7,JPQL,https://trello.com/c/WlV1tqhH/44-jpql,Denise (orange),,,0,,0,0,0,0,2018-09-26T21:16:32.457Z,5babf730e993dd76322f4da3,Day 13 - Wednesday 10/17,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dd5,CRUD with JPA,https://trello.com/c/2PlkpRl3/42-crud-with-jpa,Denise (orange),,,0,,0,0,0,0,2018-09-26T21:16:32.448Z,5babf730e993dd76322f4da3,Day 13 - Wednesday 10/17,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4de1,CRUD with JPA (cont.),https://trello.com/c/xGUperBq/54-crud-with-jpa-cont,Denise (orange),,,0,,0,0,0,0,2018-09-26T21:16:32.503Z,5babf730e993dd76322f4da4,Day 14 - Thursday 10/18,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4de9,JPQL - Intermediate Queries,https://trello.com/c/KKMUedCq/62-jpql-intermediate-queries,Denise (orange),,,0,,0,0,0,0,2018-09-26T21:16:32.546Z,5babf730e993dd76322f4da4,Day 14 - Thursday 10/18,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dd6,Spring MVC/JPA Integration,https://trello.com/c/F7yEh781/43-spring-mvc-jpa-integration,Rob (green),,,0,,0,0,0,0,2018-09-26T21:16:32.453Z,5babf730e993dd76322f4da4,Day 14 - Thursday 10/18,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dd2,SQL2 - Database Design Concepts,https://trello.com/c/49od6Tpd/39-sql2-database-design-concepts,Denise (orange),,,0,,0,0,0,0,2018-09-26T21:16:32.432Z,5babf730e993dd76322f4da5,Day 15 - Friday 10/19,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dfd,MySQL Workbench - Modeling,https://trello.com/c/BnT9XEgH/82-mysql-workbench-modeling,Rob (green),,,0,,0,0,0,0,2018-09-26T21:16:32.649Z,5babf730e993dd76322f4da5,Day 15 - Friday 10/19,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dd3,SQL2 - DDL and Hands-On DB Design,https://trello.com/c/5mUO38vc/40-sql2-ddl-and-hands-on-db-design,Rob (green),,,0,,0,0,0,0,2018-09-26T21:16:32.437Z,5babf730e993dd76322f4da5,Day 15 - Friday 10/19,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dea,Individual Spring/MVC CRUD Project,https://trello.com/c/gBaYPHal/63-individual-spring-mvc-crud-project,Rob (green),,,0,,0,0,0,0,2018-09-26T21:16:32.550Z,5babf730e993dd76322f4da5,Day 15 - Friday 10/19,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dfa,AWS Deployment/Review,https://trello.com/c/9M9r5utP/79-aws-deployment-review,Rob (green),,,0,,0,0,0,0,2018-10-23T20:44:18.321Z,5babf730e993dd76322f4da6,Day 16 - 10/22 - SD16 Graduation,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5bca545ad0f808659fa2a2ea,Present CRUD projects,https://trello.com/c/bgSUccde/95-present-crud-projects,Rob (green),,,0,,0,0,0,0,2018-10-23T20:44:36.518Z,5babf730e993dd76322f4da6,Day 16 - 10/22 - SD16 Graduation,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5bca544ceb5a4419d4273e5c,SD16 Graduation (11am),https://trello.com/c/HKK01XxF/94-sd16-graduation-11am,,,,0,,0,0,0,0,2019-01-14T22:38:00.474Z,5babf730e993dd76322f4da6,Day 16 - 10/22 - SD16 Graduation,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4ddf,Intro to Relationships,https://trello.com/c/bzwOaFct/52-intro-to-relationships,Rob (green),,,0,,0,0,0,0,2018-10-23T20:44:43.036Z,5babf730e993dd76322f4da6,Day 16 - 10/22 - SD16 Graduation,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dd9,'@OneToOne,https://trello.com/c/khhmIHh8/46-onetoone,Rob (green),,,0,,0,0,0,0,2018-10-23T20:44:51.606Z,5babf730e993dd76322f4da6,Day 16 - 10/22 - SD16 Graduation,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dda,'@ManyToOne,https://trello.com/c/j4ZdNiBD/47-manytoone,Rob (green),,,0,,0,0,0,0,2018-10-23T20:44:56.348Z,5babf730e993dd76322f4da6,Day 16 - 10/22 - SD16 Graduation,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4ddb,'@ManyToMany,https://trello.com/c/gBBy5Y3u/48-manytomany,Rob (green),,,0,,0,0,0,0,2018-10-23T20:45:02.460Z,5babf730e993dd76322f4da7,Day 17 - Tuesday 10/23,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4ddc,JPQL with relationships,https://trello.com/c/BDYrQlwq/49-jpql-with-relationships,Rob (green),,,0,,0,0,0,0,2018-10-23T20:45:07.455Z,5babf730e993dd76322f4da7,Day 17 - Tuesday 10/23,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4ddd,Additional JPA Mappings (AssociationClasses),https://trello.com/c/h5orrBPX/50-additional-jpa-mappings-associationclasses,Rob (green),,,0,,0,0,0,0,2018-10-23T20:45:13.514Z,5babf730e993dd76322f4da7,Day 17 - Tuesday 10/23,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4dde,CRUD with relationships,https://trello.com/c/MbOJQLkq/51-crud-with-relationships,,,,0,,0,0,0,0,2018-09-26T21:16:32.489Z,5babf730e993dd76322f4da8,Day 18 - Wednesday 10/24,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4df9,Database Design,https://trello.com/c/iW5um4au/78-database-design,,,,0,,0,0,0,0,2018-09-26T21:16:32.618Z,5babf730e993dd76322f4da8,Day 18 - Wednesday 10/24,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5babf730e993dd76322f4de2,Midterm Group Project,https://trello.com/c/3S17mwXy/55-midterm-group-project,,,,0,,0,0,0,0,2018-09-26T21:16:32.511Z,5babf730e993dd76322f4da9,Day 19 - Thu 10/25,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5bc764c5efb0ae2acb5cdd07,Midterm Group Project,https://trello.com/c/B91V0r7N/88-midterm-group-project,,,,0,,0,0,0,0,2018-10-17T16:35:17.444Z,5bc764a2abd487550f614e00,Day 20 - Fri 10/26,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5bc765740acd341c7771381a,Midterm Group Project,https://trello.com/c/QrduYPYu/93-midterm-group-project,,,,0,,0,0,0,0,2018-10-17T16:38:16.366Z,5bc764d79c7d8c38a12edaf9,Day 21 - Mon 10/29,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
5bc76556f97ebb670ccefda1,Midterm Group Project,https://trello.com/c/inrulrPF/89-midterm-group-project,,,,0,,0,0,0,0,2018-10-17T16:37:42.378Z,5bc764e78424db218cf1aa26,Day 21 - Mon 10/29,5babf730e993dd76322f4d95,Unit2Schedule - SD17,FALSE
