Card ID,Card Name,Card URL,Card Description,Labels,Members,Due Date,Attachment Count,Attachment Links,Checklist Item Total Count,Checklist Item Completed Count,Vote Count,Comment Count,Last Activity Date,List ID,List Name,Board ID,Board Name,Archived
5d419dd169948a72461d5a74,Service Layer,https://trello.com/c/Nz8dCICV/47-service-layer,"Does not have a good place yet. Useful for REST and DTO's. Useful in general, but could confuse if thrown in with JPA.",,,,0,,0,0,0,0,2019-07-31T13:55:30.839Z,5d419dd169948a72461d59de,Icebox,5d419dd169948a72461d59dd,Unit2Schedule - SD22,false
5d419dd169948a72461d5ac4,OCP/Final Mock,https://trello.com/c/4fEfp8z7/87-ocp-final-mock,,"Denise (orange), In Class (blue)",,,0,,0,0,0,0,2019-07-31T13:55:30.027Z,5d419dd169948a72461d59df,Day 1 - Mon 8/19,5d419dd169948a72461d59dd,Unit2Schedule - SD22,false
5d419dd169948a72461d5ac6,WebIntro,https://trello.com/c/wmsRytik/88-webintro,,Alex (sky),,,0,,0,0,0,0,2019-07-31T13:55:30.014Z,5d419dd169948a72461d59df,Day 1 - Mon 8/19,5d419dd169948a72461d59dd,Unit2Schedule - SD22,false
5d419dd169948a72461d5ac8,HTML Basics,https://trello.com/c/JjhLwIpE/89-html-basics,,Alex (sky),,,0,,0,0,0,0,2019-07-31T13:55:30.000Z,5d419dd169948a72461d59df,Day 1 - Mon 8/19,5d419dd169948a72461d59dd,Unit2Schedule - SD22,false
5d419dd169948a72461d5ad2,HTML Self-study,https://trello.com/c/K6npEs18/94-html-self-study,,Alex (sky),,,0,,0,0,0,0,2019-07-31T13:55:29.902Z,5d419dd169948a72461d59df,Day 1 - Mon 8/19,5d419dd169948a72461d59dd,Unit2Schedule - SD22,false
5d419dd169948a72461d5aca,HTML Assessment,https://trello.com/c/Kcr47OSy/90-html-assessment,,Alex (sky),,,0,,0,0,0,0,2019-07-31T13:55:29.984Z,5d419dd169948a72461d59df,Day 1 - Mon 8/19,5d419dd169948a72461d59dd,Unit2Schedule - SD22,false
5d419dd169948a72461d5adc,HomeAdvisor Field Trip (5:00) - Nope,https://trello.com/c/L2enph0q/99-homeadvisor-field-trip-500-nope,,SKIP (black),,,0,,0,0,0,0,2019-08-16T17:23:14.041Z,5d419dd169948a72461d59e0,Day 2 - Tue 8/20,5d419dd169948a72461d59dd,Unit2Schedule - SD22,true
5d419dd169948a72461d5acc,CSS Basics (3:00),https://trello.com/c/UqE1Tlh2/91-css-basics-300,,Paul (red),,,0,,0,0,0,0,2019-07-31T13:55:29.973Z,5d419dd169948a72461d59e0,Day 2 - Tue 8/20,5d419dd169948a72461d59dd,Unit2Schedule - SD22,false
5d419dd169948a72461d5ae6,CSS Self Study,https://trello.com/c/HPxNM5YN/104-css-self-study,,,,,0,,0,0,0,0,2019-07-31T13:55:29.692Z,5d419dd169948a72461d59e0,Day 2 - Tue 8/20,5d419dd169948a72461d59dd,Unit2Schedule - SD22,false
5d419dd169948a72461d5ace,CSS Assessment,https://trello.com/c/eOjokrZD/92-css-assessment,,Paul (red),,,0,,0,0,0,0,2019-08-20T21:08:58.892Z,5d419dd169948a72461d59e0,Day 2 - Tue 8/20,5d419dd169948a72461d59dd,Unit2Schedule - SD22,false
5d419dd169948a72461d5ad6,Review CSS,https://trello.com/c/gZ6iN7nA/96-review-css,,"Jeremy (purple), SKIP (black)",,,0,,0,0,0,0,2019-07-31T13:55:29.842Z,5d419dd169948a72461d59e1,Day 3 - Wed 8/21,5d419dd169948a72461d59dd,Unit2Schedule - SD22,false
5d419dd169948a72461d5a1e,Portfolio Site Project,https://trello.com/c/ds7Lmwdm/4-portfolio-site-project,Let's all use Bootstrap.,Alex (sky),,,0,,0,0,0,0,2019-07-31T13:55:32.388Z,5d419dd169948a72461d59e1,Day 3 - Wed 8/21,5d419dd169948a72461d59dd,Unit2Schedule - SD22,false
5d419dd169948a72461d5a1c,Bootstrap (1.5),https://trello.com/c/sqPzUSxA/3-bootstrap-15,,Alex (sky),,,0,,0,0,0,0,2019-07-31T13:55:32.409Z,5d419dd169948a72461d59e1,Day 3 - Wed 8/21,5d419dd169948a72461d59dd,Unit2Schedule - SD22,false
5d419dd169948a72461d5ad0,Create AWS Accounts,https://trello.com/c/vTG8WCgy/93-create-aws-accounts,"* Explain signup/verification.

* Payment method (credit card).",Rob (green),,,0,,0,0,0,0,2019-07-31T13:55:29.944Z,5d419dd169948a72461d59e1,Day 3 - Wed 8/21,5d419dd169948a72461d59dd,Unit2Schedule - SD22,false
