Card ID,Card Name,Card URL,Card Description,Labels,Members,Due Date,Attachment Count,Attachment Links,Checklist Item Total Count,Checklist Item Completed Count,Vote Count,Comment Count,Last Activity Date,List ID,List Name,Board ID,Board Name,Archived
5b61c8abce0ad64a3af79135,Welcome - Setup (0.5),https://trello.com/c/AV0n4N8z/1-welcome-setup-05,,"In Class (blue), Steve (pink)",,,0,,0,0,0,0,2018-08-01T14:50:20.063Z,5b61c8abce0ad64a3af7911b,Day 1 - Monday 8/27,5b61c8abce0ad64a3af7911a,Unit1Schedule - SD17,false
5b61c8abce0ad64a3af79136,Simple Programs (1),https://trello.com/c/il2LDB4H/2-simple-programs-1,,Steve (pink),,,0,,0,0,0,0,2018-08-01T14:50:20.070Z,5b61c8abce0ad64a3af7911b,Day 1 - Monday 8/27,5b61c8abce0ad64a3af7911a,Unit1Schedule - SD17,false
5b61c8abce0ad64a3af79137,Course Intro / Paperwork (0.5),https://trello.com/c/NzZhIvhV/3-course-intro-paperwork-05,,In Class (blue),,,0,,0,0,0,0,2018-08-01T14:50:20.075Z,5b61c8abce0ad64a3af7911b,Day 1 - Monday 8/27,5b61c8abce0ad64a3af7911a,Unit1Schedule - SD17,false
5b61c8abce0ad64a3af79138,VariablesAndConstants (1),https://trello.com/c/gZ9iBdtl/4-variablesandconstants-1,,Steve (pink),,,0,,0,0,0,0,2018-08-01T14:50:20.081Z,5b61c8abce0ad64a3af7911b,Day 1 - Monday 8/27,5b61c8abce0ad64a3af7911a,Unit1Schedule - SD17,false
5b61c8abce0ad64a3af79139,IntroToMethods (0.75),https://trello.com/c/U9HA6dMe/5-introtomethods-075,,Steve (pink),,,0,,0,0,0,0,2018-08-01T14:50:20.094Z,5b61c8abce0ad64a3af7911b,Day 1 - Monday 8/27,5b61c8abce0ad64a3af7911a,Unit1Schedule - SD17,false
5b61c8abce0ad64a3af7913a,ScreenOutput (1.5),https://trello.com/c/vNxpseLK/6-screenoutput-15,,Steve (pink),,,0,,0,0,0,0,2018-08-01T14:50:20.100Z,5b61c8abce0ad64a3af7911b,Day 1 - Monday 8/27,5b61c8abce0ad64a3af7911a,Unit1Schedule - SD17,false
5b61c8abce0ad64a3af7913b,Eclipse (1.5),https://trello.com/c/isgguAv4/7-eclipse-15,,Rob (green),,,0,,0,0,0,0,2018-08-01T14:50:20.105Z,5b61c8abce0ad64a3af7911b,Day 1 - Monday 8/27,5b61c8abce0ad64a3af7911a,Unit1Schedule - SD17,false
5b61c8abce0ad64a3af79194,"Catalog Review, Conduct Agreement (1)",https://trello.com/c/x5SXO6TF/96-catalog-review-conduct-agreement-1,,,,,0,,0,0,0,0,2018-08-01T14:50:20.791Z,5b61c8abce0ad64a3af7911c,Day 2 - Tuesday 8/28,5b61c8abce0ad64a3af7911a,Unit1Schedule - SD17,false
5b61c8abce0ad64a3af7913c,Eclipse 2 (1),https://trello.com/c/TKDkLQWc/8-eclipse-2-1,,Rob (green),,,0,,0,0,0,0,2018-08-01T14:50:20.111Z,5b61c8abce0ad64a3af7911c,Day 2 - Tuesday 8/28,5b61c8abce0ad64a3af7911a,Unit1Schedule - SD17,false
5b61c8abce0ad64a3af7913d,Expressions (2),https://trello.com/c/jUJS8ZQw/9-expressions-2,,Steve (pink),,,0,,0,0,0,0,2018-08-27T23:25:03.719Z,5b61c8abce0ad64a3af7911c,Day 2 - Tuesday 8/28,5b61c8abce0ad64a3af7911a,Unit1Schedule - SD17,false
